fold_on_predict,fold_on_train,img_id
4,-1,Atlanta_nadir30_catid_10300100036D5200_736751_3723789
4,-1,Atlanta_nadir53_catid_1030010003CD4300_736751_3723789
4,-1,Atlanta_nadir23_catid_103001000352C200_736751_3723789
4,-1,Atlanta_nadir36_catid_1030010003895500_736751_3723789
4,-1,Atlanta_nadir29_catid_1030010003315300_736751_3723789
4,-1,Atlanta_nadir53_catid_1030010003193D00_736751_3723789
4,-1,Atlanta_nadir8_catid_10300100023BC100_736751_3723789
4,-1,Atlanta_nadir39_catid_1030010003832800_736751_3723789
4,-1,Atlanta_nadir34_catid_1030010003697400_736751_3723789
4,-1,Atlanta_nadir25_catid_103001000307D800_736751_3723789
0,-1,Atlanta_nadir44_catid_1030010003CCD700_747551_3735939
0,-1,Atlanta_nadir7_catid_1030010003D22F00_747551_3735939
0,-1,Atlanta_nadir10_catid_1030010003993E00_747551_3735939
0,-1,Atlanta_nadir10_catid_1030010003CAF100_747551_3735939
0,-1,Atlanta_nadir27_catid_1030010003472200_747551_3735939
0,-1,Atlanta_nadir21_catid_1030010003127500_747551_3735939
0,-1,Atlanta_nadir47_catid_10300100033C5200_747551_3735939
0,-1,Atlanta_nadir32_catid_103001000392F600_747551_3735939
0,-1,Atlanta_nadir52_catid_1030010003BDDC00_747551_3735939
0,-1,Atlanta_nadir16_catid_1030010002649200_747551_3735939
0,-1,Atlanta_nadir14_catid_10300100039AB000_747551_3735939
0,-1,Atlanta_nadir19_catid_1030010003C92000_747551_3735939
0,-1,Atlanta_nadir42_catid_10300100035D1B00_747551_3735939
0,-1,Atlanta_nadir46_catid_1030010003713C00_747551_3735939
0,-1,Atlanta_nadir49_catid_1030010003492700_747551_3735939
0,-1,Atlanta_nadir13_catid_1030010002B7D800_747551_3735939
0,-1,Atlanta_nadir50_catid_10300100039E6200_747551_3735939
0,-1,Atlanta_nadir30_catid_10300100036D5200_747551_3735939
0,-1,Atlanta_nadir53_catid_1030010003CD4300_747551_3735939
0,-1,Atlanta_nadir23_catid_103001000352C200_747551_3735939
0,-1,Atlanta_nadir36_catid_1030010003895500_747551_3735939
0,-1,Atlanta_nadir29_catid_1030010003315300_747551_3735939
0,-1,Atlanta_nadir53_catid_1030010003193D00_747551_3735939
0,-1,Atlanta_nadir8_catid_10300100023BC100_747551_3735939
0,-1,Atlanta_nadir39_catid_1030010003832800_747551_3735939
0,-1,Atlanta_nadir34_catid_1030010003697400_747551_3735939
0,-1,Atlanta_nadir25_catid_103001000307D800_747551_3735939
2,-1,Atlanta_nadir44_catid_1030010003CCD700_744851_3724689
2,-1,Atlanta_nadir7_catid_1030010003D22F00_744851_3724689
2,-1,Atlanta_nadir10_catid_1030010003993E00_744851_3724689
2,-1,Atlanta_nadir10_catid_1030010003CAF100_744851_3724689
2,-1,Atlanta_nadir27_catid_1030010003472200_744851_3724689
2,-1,Atlanta_nadir21_catid_1030010003127500_744851_3724689
2,-1,Atlanta_nadir47_catid_10300100033C5200_744851_3724689
2,-1,Atlanta_nadir32_catid_103001000392F600_744851_3724689
2,-1,Atlanta_nadir52_catid_1030010003BDDC00_744851_3724689
2,-1,Atlanta_nadir16_catid_1030010002649200_744851_3724689
2,-1,Atlanta_nadir14_catid_10300100039AB000_744851_3724689
2,-1,Atlanta_nadir19_catid_1030010003C92000_744851_3724689
2,-1,Atlanta_nadir42_catid_10300100035D1B00_744851_3724689
2,-1,Atlanta_nadir46_catid_1030010003713C00_744851_3724689
2,-1,Atlanta_nadir49_catid_1030010003492700_744851_3724689
2,-1,Atlanta_nadir13_catid_1030010002B7D800_744851_3724689
2,-1,Atlanta_nadir50_catid_10300100039E6200_744851_3724689
2,-1,Atlanta_nadir30_catid_10300100036D5200_744851_3724689
2,-1,Atlanta_nadir53_catid_1030010003CD4300_744851_3724689
2,-1,Atlanta_nadir23_catid_103001000352C200_744851_3724689
2,-1,Atlanta_nadir36_catid_1030010003895500_744851_3724689
2,-1,Atlanta_nadir29_catid_1030010003315300_744851_3724689
2,-1,Atlanta_nadir53_catid_1030010003193D00_744851_3724689
2,-1,Atlanta_nadir8_catid_10300100023BC100_744851_3724689
2,-1,Atlanta_nadir39_catid_1030010003832800_744851_3724689
2,-1,Atlanta_nadir34_catid_1030010003697400_744851_3724689
2,-1,Atlanta_nadir25_catid_103001000307D800_744851_3724689
0,-1,Atlanta_nadir44_catid_1030010003CCD700_743501_3743139
0,-1,Atlanta_nadir7_catid_1030010003D22F00_743501_3743139
0,-1,Atlanta_nadir10_catid_1030010003993E00_743501_3743139
0,-1,Atlanta_nadir10_catid_1030010003CAF100_743501_3743139
0,-1,Atlanta_nadir27_catid_1030010003472200_743501_3743139
0,-1,Atlanta_nadir21_catid_1030010003127500_743501_3743139
0,-1,Atlanta_nadir47_catid_10300100033C5200_743501_3743139
0,-1,Atlanta_nadir32_catid_103001000392F600_743501_3743139
0,-1,Atlanta_nadir52_catid_1030010003BDDC00_743501_3743139
0,-1,Atlanta_nadir16_catid_1030010002649200_743501_3743139
0,-1,Atlanta_nadir14_catid_10300100039AB000_743501_3743139
0,-1,Atlanta_nadir19_catid_1030010003C92000_743501_3743139
0,-1,Atlanta_nadir42_catid_10300100035D1B00_743501_3743139
0,-1,Atlanta_nadir46_catid_1030010003713C00_743501_3743139
0,-1,Atlanta_nadir49_catid_1030010003492700_743501_3743139
0,-1,Atlanta_nadir13_catid_1030010002B7D800_743501_3743139
0,-1,Atlanta_nadir50_catid_10300100039E6200_743501_3743139
0,-1,Atlanta_nadir30_catid_10300100036D5200_743501_3743139
0,-1,Atlanta_nadir53_catid_1030010003CD4300_743501_3743139
0,-1,Atlanta_nadir23_catid_103001000352C200_743501_3743139
0,-1,Atlanta_nadir36_catid_1030010003895500_743501_3743139
0,-1,Atlanta_nadir29_catid_1030010003315300_743501_3743139
0,-1,Atlanta_nadir53_catid_1030010003193D00_743501_3743139
0,-1,Atlanta_nadir8_catid_10300100023BC100_743501_3743139
0,-1,Atlanta_nadir39_catid_1030010003832800_743501_3743139
0,-1,Atlanta_nadir34_catid_1030010003697400_743501_3743139
0,-1,Atlanta_nadir25_catid_103001000307D800_743501_3743139
2,-1,Atlanta_nadir44_catid_1030010003CCD700_743051_3723339
2,-1,Atlanta_nadir7_catid_1030010003D22F00_743051_3723339
2,-1,Atlanta_nadir10_catid_1030010003993E00_743051_3723339
2,-1,Atlanta_nadir10_catid_1030010003CAF100_743051_3723339
2,-1,Atlanta_nadir27_catid_1030010003472200_743051_3723339
2,-1,Atlanta_nadir21_catid_1030010003127500_743051_3723339
2,-1,Atlanta_nadir47_catid_10300100033C5200_743051_3723339
2,-1,Atlanta_nadir32_catid_103001000392F600_743051_3723339
2,-1,Atlanta_nadir52_catid_1030010003BDDC00_743051_3723339
2,-1,Atlanta_nadir16_catid_1030010002649200_743051_3723339
2,-1,Atlanta_nadir14_catid_10300100039AB000_743051_3723339
2,-1,Atlanta_nadir19_catid_1030010003C92000_743051_3723339
2,-1,Atlanta_nadir42_catid_10300100035D1B00_743051_3723339
2,-1,Atlanta_nadir46_catid_1030010003713C00_743051_3723339
2,-1,Atlanta_nadir49_catid_1030010003492700_743051_3723339
2,-1,Atlanta_nadir13_catid_1030010002B7D800_743051_3723339
2,-1,Atlanta_nadir50_catid_10300100039E6200_743051_3723339
2,-1,Atlanta_nadir30_catid_10300100036D5200_743051_3723339
2,-1,Atlanta_nadir53_catid_1030010003CD4300_743051_3723339
2,-1,Atlanta_nadir23_catid_103001000352C200_743051_3723339
2,-1,Atlanta_nadir36_catid_1030010003895500_743051_3723339
2,-1,Atlanta_nadir29_catid_1030010003315300_743051_3723339
2,-1,Atlanta_nadir53_catid_1030010003193D00_743051_3723339
2,-1,Atlanta_nadir8_catid_10300100023BC100_743051_3723339
2,-1,Atlanta_nadir39_catid_1030010003832800_743051_3723339
2,-1,Atlanta_nadir34_catid_1030010003697400_743051_3723339
2,-1,Atlanta_nadir25_catid_103001000307D800_743051_3723339
0,-1,Atlanta_nadir44_catid_1030010003CCD700_738101_3728289
0,-1,Atlanta_nadir7_catid_1030010003D22F00_738101_3728289
0,-1,Atlanta_nadir10_catid_1030010003993E00_738101_3728289
0,-1,Atlanta_nadir10_catid_1030010003CAF100_738101_3728289
0,-1,Atlanta_nadir27_catid_1030010003472200_738101_3728289
0,-1,Atlanta_nadir21_catid_1030010003127500_738101_3728289
0,-1,Atlanta_nadir47_catid_10300100033C5200_738101_3728289
0,-1,Atlanta_nadir32_catid_103001000392F600_738101_3728289
0,-1,Atlanta_nadir52_catid_1030010003BDDC00_738101_3728289
0,-1,Atlanta_nadir16_catid_1030010002649200_738101_3728289
0,-1,Atlanta_nadir14_catid_10300100039AB000_738101_3728289
0,-1,Atlanta_nadir19_catid_1030010003C92000_738101_3728289
0,-1,Atlanta_nadir42_catid_10300100035D1B00_738101_3728289
0,-1,Atlanta_nadir46_catid_1030010003713C00_738101_3728289
0,-1,Atlanta_nadir49_catid_1030010003492700_738101_3728289
0,-1,Atlanta_nadir13_catid_1030010002B7D800_738101_3728289
0,-1,Atlanta_nadir50_catid_10300100039E6200_738101_3728289
0,-1,Atlanta_nadir30_catid_10300100036D5200_738101_3728289
0,-1,Atlanta_nadir53_catid_1030010003CD4300_738101_3728289
0,-1,Atlanta_nadir23_catid_103001000352C200_738101_3728289
0,-1,Atlanta_nadir36_catid_1030010003895500_738101_3728289
0,-1,Atlanta_nadir29_catid_1030010003315300_738101_3728289
0,-1,Atlanta_nadir53_catid_1030010003193D00_738101_3728289
0,-1,Atlanta_nadir8_catid_10300100023BC100_738101_3728289
0,-1,Atlanta_nadir39_catid_1030010003832800_738101_3728289
0,-1,Atlanta_nadir34_catid_1030010003697400_738101_3728289
0,-1,Atlanta_nadir25_catid_103001000307D800_738101_3728289
1,-1,Atlanta_nadir44_catid_1030010003CCD700_737201_3735489
1,-1,Atlanta_nadir7_catid_1030010003D22F00_737201_3735489
1,-1,Atlanta_nadir10_catid_1030010003993E00_737201_3735489
1,-1,Atlanta_nadir10_catid_1030010003CAF100_737201_3735489
1,-1,Atlanta_nadir27_catid_1030010003472200_737201_3735489
1,-1,Atlanta_nadir21_catid_1030010003127500_737201_3735489
1,-1,Atlanta_nadir47_catid_10300100033C5200_737201_3735489
1,-1,Atlanta_nadir32_catid_103001000392F600_737201_3735489
1,-1,Atlanta_nadir52_catid_1030010003BDDC00_737201_3735489
1,-1,Atlanta_nadir16_catid_1030010002649200_737201_3735489
1,-1,Atlanta_nadir14_catid_10300100039AB000_737201_3735489
1,-1,Atlanta_nadir19_catid_1030010003C92000_737201_3735489
1,-1,Atlanta_nadir42_catid_10300100035D1B00_737201_3735489
1,-1,Atlanta_nadir46_catid_1030010003713C00_737201_3735489
1,-1,Atlanta_nadir49_catid_1030010003492700_737201_3735489
1,-1,Atlanta_nadir13_catid_1030010002B7D800_737201_3735489
1,-1,Atlanta_nadir50_catid_10300100039E6200_737201_3735489
1,-1,Atlanta_nadir30_catid_10300100036D5200_737201_3735489
1,-1,Atlanta_nadir53_catid_1030010003CD4300_737201_3735489
1,-1,Atlanta_nadir23_catid_103001000352C200_737201_3735489
1,-1,Atlanta_nadir36_catid_1030010003895500_737201_3735489
1,-1,Atlanta_nadir29_catid_1030010003315300_737201_3735489
1,-1,Atlanta_nadir53_catid_1030010003193D00_737201_3735489
1,-1,Atlanta_nadir8_catid_10300100023BC100_737201_3735489
1,-1,Atlanta_nadir39_catid_1030010003832800_737201_3735489
1,-1,Atlanta_nadir34_catid_1030010003697400_737201_3735489
1,-1,Atlanta_nadir25_catid_103001000307D800_737201_3735489
4,-1,Atlanta_nadir44_catid_1030010003CCD700_742601_3727839
4,-1,Atlanta_nadir7_catid_1030010003D22F00_742601_3727839
4,-1,Atlanta_nadir10_catid_1030010003993E00_742601_3727839
4,-1,Atlanta_nadir10_catid_1030010003CAF100_742601_3727839
4,-1,Atlanta_nadir27_catid_1030010003472200_742601_3727839
4,-1,Atlanta_nadir21_catid_1030010003127500_742601_3727839
4,-1,Atlanta_nadir47_catid_10300100033C5200_742601_3727839
4,-1,Atlanta_nadir32_catid_103001000392F600_742601_3727839
4,-1,Atlanta_nadir52_catid_1030010003BDDC00_742601_3727839
4,-1,Atlanta_nadir16_catid_1030010002649200_742601_3727839
4,-1,Atlanta_nadir14_catid_10300100039AB000_742601_3727839
4,-1,Atlanta_nadir19_catid_1030010003C92000_742601_3727839
4,-1,Atlanta_nadir42_catid_10300100035D1B00_742601_3727839
4,-1,Atlanta_nadir46_catid_1030010003713C00_742601_3727839
4,-1,Atlanta_nadir49_catid_1030010003492700_742601_3727839
4,-1,Atlanta_nadir13_catid_1030010002B7D800_742601_3727839
4,-1,Atlanta_nadir50_catid_10300100039E6200_742601_3727839
4,-1,Atlanta_nadir30_catid_10300100036D5200_742601_3727839
4,-1,Atlanta_nadir53_catid_1030010003CD4300_742601_3727839
4,-1,Atlanta_nadir23_catid_103001000352C200_742601_3727839
4,-1,Atlanta_nadir36_catid_1030010003895500_742601_3727839
4,-1,Atlanta_nadir29_catid_1030010003315300_742601_3727839
4,-1,Atlanta_nadir53_catid_1030010003193D00_742601_3727839
4,-1,Atlanta_nadir8_catid_10300100023BC100_742601_3727839
4,-1,Atlanta_nadir39_catid_1030010003832800_742601_3727839
4,-1,Atlanta_nadir34_catid_1030010003697400_742601_3727839
4,-1,Atlanta_nadir25_catid_103001000307D800_742601_3727839
1,-1,Atlanta_nadir44_catid_1030010003CCD700_738551_3733239
1,-1,Atlanta_nadir7_catid_1030010003D22F00_738551_3733239
1,-1,Atlanta_nadir10_catid_1030010003993E00_738551_3733239
1,-1,Atlanta_nadir10_catid_1030010003CAF100_738551_3733239
1,-1,Atlanta_nadir27_catid_1030010003472200_738551_3733239
1,-1,Atlanta_nadir21_catid_1030010003127500_738551_3733239
1,-1,Atlanta_nadir47_catid_10300100033C5200_738551_3733239
1,-1,Atlanta_nadir32_catid_103001000392F600_738551_3733239
1,-1,Atlanta_nadir52_catid_1030010003BDDC00_738551_3733239
1,-1,Atlanta_nadir16_catid_1030010002649200_738551_3733239
1,-1,Atlanta_nadir14_catid_10300100039AB000_738551_3733239
1,-1,Atlanta_nadir19_catid_1030010003C92000_738551_3733239
1,-1,Atlanta_nadir42_catid_10300100035D1B00_738551_3733239
1,-1,Atlanta_nadir46_catid_1030010003713C00_738551_3733239
1,-1,Atlanta_nadir49_catid_1030010003492700_738551_3733239
1,-1,Atlanta_nadir13_catid_1030010002B7D800_738551_3733239
1,-1,Atlanta_nadir50_catid_10300100039E6200_738551_3733239
1,-1,Atlanta_nadir30_catid_10300100036D5200_738551_3733239
1,-1,Atlanta_nadir53_catid_1030010003CD4300_738551_3733239
1,-1,Atlanta_nadir23_catid_103001000352C200_738551_3733239
1,-1,Atlanta_nadir36_catid_1030010003895500_738551_3733239
1,-1,Atlanta_nadir29_catid_1030010003315300_738551_3733239
1,-1,Atlanta_nadir53_catid_1030010003193D00_738551_3733239
1,-1,Atlanta_nadir8_catid_10300100023BC100_738551_3733239
1,-1,Atlanta_nadir39_catid_1030010003832800_738551_3733239
1,-1,Atlanta_nadir34_catid_1030010003697400_738551_3733239
1,-1,Atlanta_nadir25_catid_103001000307D800_738551_3733239
4,-1,Atlanta_nadir44_catid_1030010003CCD700_742151_3727839
4,-1,Atlanta_nadir7_catid_1030010003D22F00_742151_3727839
4,-1,Atlanta_nadir10_catid_1030010003993E00_742151_3727839
4,-1,Atlanta_nadir10_catid_1030010003CAF100_742151_3727839
4,-1,Atlanta_nadir27_catid_1030010003472200_742151_3727839
4,-1,Atlanta_nadir21_catid_1030010003127500_742151_3727839
4,-1,Atlanta_nadir47_catid_10300100033C5200_742151_3727839
4,-1,Atlanta_nadir32_catid_103001000392F600_742151_3727839
4,-1,Atlanta_nadir52_catid_1030010003BDDC00_742151_3727839
4,-1,Atlanta_nadir16_catid_1030010002649200_742151_3727839
4,-1,Atlanta_nadir14_catid_10300100039AB000_742151_3727839
4,-1,Atlanta_nadir19_catid_1030010003C92000_742151_3727839
4,-1,Atlanta_nadir42_catid_10300100035D1B00_742151_3727839
4,-1,Atlanta_nadir46_catid_1030010003713C00_742151_3727839
4,-1,Atlanta_nadir49_catid_1030010003492700_742151_3727839
4,-1,Atlanta_nadir13_catid_1030010002B7D800_742151_3727839
4,-1,Atlanta_nadir50_catid_10300100039E6200_742151_3727839
4,-1,Atlanta_nadir30_catid_10300100036D5200_742151_3727839
4,-1,Atlanta_nadir53_catid_1030010003CD4300_742151_3727839
4,-1,Atlanta_nadir23_catid_103001000352C200_742151_3727839
4,-1,Atlanta_nadir36_catid_1030010003895500_742151_3727839
4,-1,Atlanta_nadir29_catid_1030010003315300_742151_3727839
4,-1,Atlanta_nadir53_catid_1030010003193D00_742151_3727839
4,-1,Atlanta_nadir8_catid_10300100023BC100_742151_3727839
4,-1,Atlanta_nadir39_catid_1030010003832800_742151_3727839
4,-1,Atlanta_nadir34_catid_1030010003697400_742151_3727839
4,-1,Atlanta_nadir25_catid_103001000307D800_742151_3727839
4,-1,Atlanta_nadir44_catid_1030010003CCD700_736301_3739539
4,-1,Atlanta_nadir7_catid_1030010003D22F00_736301_3739539
4,-1,Atlanta_nadir10_catid_1030010003993E00_736301_3739539
4,-1,Atlanta_nadir10_catid_1030010003CAF100_736301_3739539
4,-1,Atlanta_nadir27_catid_1030010003472200_736301_3739539
4,-1,Atlanta_nadir21_catid_1030010003127500_736301_3739539
4,-1,Atlanta_nadir47_catid_10300100033C5200_736301_3739539
4,-1,Atlanta_nadir32_catid_103001000392F600_736301_3739539
4,-1,Atlanta_nadir52_catid_1030010003BDDC00_736301_3739539
4,-1,Atlanta_nadir16_catid_1030010002649200_736301_3739539
4,-1,Atlanta_nadir14_catid_10300100039AB000_736301_3739539
4,-1,Atlanta_nadir19_catid_1030010003C92000_736301_3739539
4,-1,Atlanta_nadir42_catid_10300100035D1B00_736301_3739539
4,-1,Atlanta_nadir46_catid_1030010003713C00_736301_3739539
4,-1,Atlanta_nadir49_catid_1030010003492700_736301_3739539
4,-1,Atlanta_nadir13_catid_1030010002B7D800_736301_3739539
4,-1,Atlanta_nadir50_catid_10300100039E6200_736301_3739539
4,-1,Atlanta_nadir30_catid_10300100036D5200_736301_3739539
4,-1,Atlanta_nadir53_catid_1030010003CD4300_736301_3739539
4,-1,Atlanta_nadir23_catid_103001000352C200_736301_3739539
4,-1,Atlanta_nadir36_catid_1030010003895500_736301_3739539
4,-1,Atlanta_nadir29_catid_1030010003315300_736301_3739539
4,-1,Atlanta_nadir53_catid_1030010003193D00_736301_3739539
4,-1,Atlanta_nadir8_catid_10300100023BC100_736301_3739539
4,-1,Atlanta_nadir39_catid_1030010003832800_736301_3739539
4,-1,Atlanta_nadir34_catid_1030010003697400_736301_3739539
4,-1,Atlanta_nadir25_catid_103001000307D800_736301_3739539
1,-1,Atlanta_nadir44_catid_1030010003CCD700_736301_3726939
1,-1,Atlanta_nadir7_catid_1030010003D22F00_736301_3726939
1,-1,Atlanta_nadir10_catid_1030010003993E00_736301_3726939
1,-1,Atlanta_nadir10_catid_1030010003CAF100_736301_3726939
1,-1,Atlanta_nadir27_catid_1030010003472200_736301_3726939
1,-1,Atlanta_nadir21_catid_1030010003127500_736301_3726939
1,-1,Atlanta_nadir47_catid_10300100033C5200_736301_3726939
1,-1,Atlanta_nadir32_catid_103001000392F600_736301_3726939
1,-1,Atlanta_nadir52_catid_1030010003BDDC00_736301_3726939
1,-1,Atlanta_nadir16_catid_1030010002649200_736301_3726939
1,-1,Atlanta_nadir14_catid_10300100039AB000_736301_3726939
1,-1,Atlanta_nadir19_catid_1030010003C92000_736301_3726939
1,-1,Atlanta_nadir42_catid_10300100035D1B00_736301_3726939
1,-1,Atlanta_nadir46_catid_1030010003713C00_736301_3726939
1,-1,Atlanta_nadir49_catid_1030010003492700_736301_3726939
1,-1,Atlanta_nadir13_catid_1030010002B7D800_736301_3726939
1,-1,Atlanta_nadir50_catid_10300100039E6200_736301_3726939
1,-1,Atlanta_nadir30_catid_10300100036D5200_736301_3726939
1,-1,Atlanta_nadir53_catid_1030010003CD4300_736301_3726939
1,-1,Atlanta_nadir23_catid_103001000352C200_736301_3726939
1,-1,Atlanta_nadir36_catid_1030010003895500_736301_3726939
1,-1,Atlanta_nadir29_catid_1030010003315300_736301_3726939
1,-1,Atlanta_nadir53_catid_1030010003193D00_736301_3726939
1,-1,Atlanta_nadir8_catid_10300100023BC100_736301_3726939
1,-1,Atlanta_nadir39_catid_1030010003832800_736301_3726939
1,-1,Atlanta_nadir34_catid_1030010003697400_736301_3726939
1,-1,Atlanta_nadir25_catid_103001000307D800_736301_3726939
2,-1,Atlanta_nadir44_catid_1030010003CCD700_744401_3720639
2,-1,Atlanta_nadir7_catid_1030010003D22F00_744401_3720639
2,-1,Atlanta_nadir10_catid_1030010003993E00_744401_3720639
2,-1,Atlanta_nadir10_catid_1030010003CAF100_744401_3720639
2,-1,Atlanta_nadir27_catid_1030010003472200_744401_3720639
2,-1,Atlanta_nadir21_catid_1030010003127500_744401_3720639
2,-1,Atlanta_nadir47_catid_10300100033C5200_744401_3720639
2,-1,Atlanta_nadir32_catid_103001000392F600_744401_3720639
2,-1,Atlanta_nadir52_catid_1030010003BDDC00_744401_3720639
2,-1,Atlanta_nadir16_catid_1030010002649200_744401_3720639
2,-1,Atlanta_nadir14_catid_10300100039AB000_744401_3720639
2,-1,Atlanta_nadir19_catid_1030010003C92000_744401_3720639
2,-1,Atlanta_nadir42_catid_10300100035D1B00_744401_3720639
2,-1,Atlanta_nadir46_catid_1030010003713C00_744401_3720639
2,-1,Atlanta_nadir49_catid_1030010003492700_744401_3720639
2,-1,Atlanta_nadir13_catid_1030010002B7D800_744401_3720639
2,-1,Atlanta_nadir50_catid_10300100039E6200_744401_3720639
2,-1,Atlanta_nadir30_catid_10300100036D5200_744401_3720639
2,-1,Atlanta_nadir53_catid_1030010003CD4300_744401_3720639
2,-1,Atlanta_nadir23_catid_103001000352C200_744401_3720639
2,-1,Atlanta_nadir36_catid_1030010003895500_744401_3720639
2,-1,Atlanta_nadir29_catid_1030010003315300_744401_3720639
2,-1,Atlanta_nadir53_catid_1030010003193D00_744401_3720639
2,-1,Atlanta_nadir8_catid_10300100023BC100_744401_3720639
2,-1,Atlanta_nadir39_catid_1030010003832800_744401_3720639
2,-1,Atlanta_nadir34_catid_1030010003697400_744401_3720639
2,-1,Atlanta_nadir25_catid_103001000307D800_744401_3720639
3,-1,Atlanta_nadir44_catid_1030010003CCD700_745751_3722889
3,-1,Atlanta_nadir7_catid_1030010003D22F00_745751_3722889
3,-1,Atlanta_nadir10_catid_1030010003993E00_745751_3722889
3,-1,Atlanta_nadir10_catid_1030010003CAF100_745751_3722889
3,-1,Atlanta_nadir27_catid_1030010003472200_745751_3722889
3,-1,Atlanta_nadir21_catid_1030010003127500_745751_3722889
3,-1,Atlanta_nadir47_catid_10300100033C5200_745751_3722889
3,-1,Atlanta_nadir32_catid_103001000392F600_745751_3722889
3,-1,Atlanta_nadir52_catid_1030010003BDDC00_745751_3722889
3,-1,Atlanta_nadir16_catid_1030010002649200_745751_3722889
3,-1,Atlanta_nadir14_catid_10300100039AB000_745751_3722889
3,-1,Atlanta_nadir19_catid_1030010003C92000_745751_3722889
3,-1,Atlanta_nadir42_catid_10300100035D1B00_745751_3722889
3,-1,Atlanta_nadir46_catid_1030010003713C00_745751_3722889
3,-1,Atlanta_nadir49_catid_1030010003492700_745751_3722889
3,-1,Atlanta_nadir13_catid_1030010002B7D800_745751_3722889
3,-1,Atlanta_nadir50_catid_10300100039E6200_745751_3722889
3,-1,Atlanta_nadir30_catid_10300100036D5200_745751_3722889
3,-1,Atlanta_nadir53_catid_1030010003CD4300_745751_3722889
3,-1,Atlanta_nadir23_catid_103001000352C200_745751_3722889
3,-1,Atlanta_nadir36_catid_1030010003895500_745751_3722889
3,-1,Atlanta_nadir29_catid_1030010003315300_745751_3722889
3,-1,Atlanta_nadir53_catid_1030010003193D00_745751_3722889
3,-1,Atlanta_nadir8_catid_10300100023BC100_745751_3722889
3,-1,Atlanta_nadir39_catid_1030010003832800_745751_3722889
3,-1,Atlanta_nadir34_catid_1030010003697400_745751_3722889
3,-1,Atlanta_nadir25_catid_103001000307D800_745751_3722889
3,-1,Atlanta_nadir44_catid_1030010003CCD700_743951_3721089
3,-1,Atlanta_nadir7_catid_1030010003D22F00_743951_3721089
3,-1,Atlanta_nadir10_catid_1030010003993E00_743951_3721089
3,-1,Atlanta_nadir10_catid_1030010003CAF100_743951_3721089
3,-1,Atlanta_nadir27_catid_1030010003472200_743951_3721089
3,-1,Atlanta_nadir21_catid_1030010003127500_743951_3721089
3,-1,Atlanta_nadir47_catid_10300100033C5200_743951_3721089
3,-1,Atlanta_nadir32_catid_103001000392F600_743951_3721089
3,-1,Atlanta_nadir52_catid_1030010003BDDC00_743951_3721089
3,-1,Atlanta_nadir16_catid_1030010002649200_743951_3721089
3,-1,Atlanta_nadir14_catid_10300100039AB000_743951_3721089
3,-1,Atlanta_nadir19_catid_1030010003C92000_743951_3721089
3,-1,Atlanta_nadir42_catid_10300100035D1B00_743951_3721089
3,-1,Atlanta_nadir46_catid_1030010003713C00_743951_3721089
3,-1,Atlanta_nadir49_catid_1030010003492700_743951_3721089
3,-1,Atlanta_nadir13_catid_1030010002B7D800_743951_3721089
3,-1,Atlanta_nadir50_catid_10300100039E6200_743951_3721089
3,-1,Atlanta_nadir30_catid_10300100036D5200_743951_3721089
3,-1,Atlanta_nadir53_catid_1030010003CD4300_743951_3721089
3,-1,Atlanta_nadir23_catid_103001000352C200_743951_3721089
3,-1,Atlanta_nadir36_catid_1030010003895500_743951_3721089
3,-1,Atlanta_nadir29_catid_1030010003315300_743951_3721089
3,-1,Atlanta_nadir53_catid_1030010003193D00_743951_3721089
3,-1,Atlanta_nadir8_catid_10300100023BC100_743951_3721089
3,-1,Atlanta_nadir39_catid_1030010003832800_743951_3721089
3,-1,Atlanta_nadir34_catid_1030010003697400_743951_3721089
3,-1,Atlanta_nadir25_catid_103001000307D800_743951_3721089
4,-1,Atlanta_nadir44_catid_1030010003CCD700_733151_3726489
4,-1,Atlanta_nadir7_catid_1030010003D22F00_733151_3726489
4,-1,Atlanta_nadir10_catid_1030010003993E00_733151_3726489
4,-1,Atlanta_nadir10_catid_1030010003CAF100_733151_3726489
4,-1,Atlanta_nadir27_catid_1030010003472200_733151_3726489
4,-1,Atlanta_nadir21_catid_1030010003127500_733151_3726489
4,-1,Atlanta_nadir47_catid_10300100033C5200_733151_3726489
4,-1,Atlanta_nadir32_catid_103001000392F600_733151_3726489
4,-1,Atlanta_nadir52_catid_1030010003BDDC00_733151_3726489
4,-1,Atlanta_nadir16_catid_1030010002649200_733151_3726489
4,-1,Atlanta_nadir14_catid_10300100039AB000_733151_3726489
4,-1,Atlanta_nadir19_catid_1030010003C92000_733151_3726489
4,-1,Atlanta_nadir42_catid_10300100035D1B00_733151_3726489
4,-1,Atlanta_nadir46_catid_1030010003713C00_733151_3726489
4,-1,Atlanta_nadir49_catid_1030010003492700_733151_3726489
4,-1,Atlanta_nadir13_catid_1030010002B7D800_733151_3726489
4,-1,Atlanta_nadir50_catid_10300100039E6200_733151_3726489
4,-1,Atlanta_nadir30_catid_10300100036D5200_733151_3726489
4,-1,Atlanta_nadir53_catid_1030010003CD4300_733151_3726489
4,-1,Atlanta_nadir23_catid_103001000352C200_733151_3726489
4,-1,Atlanta_nadir36_catid_1030010003895500_733151_3726489
4,-1,Atlanta_nadir29_catid_1030010003315300_733151_3726489
4,-1,Atlanta_nadir53_catid_1030010003193D00_733151_3726489
4,-1,Atlanta_nadir8_catid_10300100023BC100_733151_3726489
